IMb,IMb Serial Number,Scan DateTime,Scan Event Code,Scan Facility ZIP,Mail Phase,Expected Delivery Date,Anticipated Delivery Date
0027020014600275764221047180522,002757642,2020-09-01 19:50:16-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602141126978132416921,021411269,2020-09-01 19:52:46-0500,891,75099,Phase 1a - Origin Primary Processing,,
0027020014600276977595656070707,002769775,2020-09-01 19:41:02-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602276727778744483128,022767277,2020-09-01 20:36:32-0500,891,77315,Phase 1a - Origin Primary Processing,,
0027020014600276900908009271237,002769009,2020-09-01 19:42:12-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276978697266270924,002769786,2020-09-01 19:41:01-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276895701923289299,002768957,2020-09-01 19:42:18-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276895001301965349,002768950,2020-09-01 19:42:18-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276925129108303216,002769251,2020-09-01 19:41:52-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276926729650454133,002769267,2020-09-01 19:41:49-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276911919454110305,002769119,2020-09-01 19:41:59-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276976995132134957,002769769,2020-09-01 19:41:02-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602207011833165274440,022070118,2020-09-01 16:39:26-0400,893,33152,Phase 2a - Destination MMP Processing,2020-09-03,
0027020014600276980198124550404,002769801,2020-09-01 19:40:59-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276938640330224000,002769386,2020-09-01 19:45:08-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602101588532463007878,021015885,2020-09-01 18:18:30-0500,481,32522,Phase 1a - Origin Primary Processing,,
0027020014600276938943015857135,002769389,2020-09-01 19:45:07-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276978396306000154,002769783,2020-09-01 19:41:01-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602250273695321950738,022502736,2020-09-01 16:34:33-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602100495530236551396,021004955,2020-09-01 19:04:33-0400,484,30304,Phase 2b - Destination SCF Processing,,
0027020014600276919022044130115,002769190,2020-09-01 19:41:45-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276905612590721023,002769056,2020-09-01 19:42:06-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276932033435326202,002769320,2020-09-01 19:41:31-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276141896734356155,002761418,2020-09-01 19:43:44-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-05,
0027020014600276001723320826229,002760017,2020-09-01 19:48:47-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276974594002186468,002769745,2020-09-01 19:41:05-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276912719709943938,002769127,2020-09-01 19:41:58-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276973192660440429,002769731,2020-09-01 19:41:07-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276910819015303527,002769108,2020-09-01 19:42:00-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276937337803275830,002769373,2020-09-01 19:45:09-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276939245805446135,002769392,2020-09-01 19:45:07-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276943248161952205,002769432,2020-09-01 19:45:29-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602181088806002120216,021810888,2020-09-01 19:08:34-0400,894,06101,Phase 2b - Destination SCF Processing,2020-09-04,
0027020014600276915420715251807,002769154,2020-09-01 19:41:49-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276923629707606643,002769236,2020-09-01 19:41:54-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276920422314282407,002769204,2020-09-01 19:41:43-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602206719433028310973,022067194,2020-09-01 16:03:06-0400,893,33152,Phase 2a - Destination MMP Processing,2020-09-03,
0027020014600276949160423871923,002769491,2020-09-01 19:45:22-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276941846544440045,002769418,2020-09-01 19:45:04-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276947660005166305,002769476,2020-09-01 19:45:23-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276913520112301474,002769135,2020-09-01 19:41:57-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600275716503110493228,002757165,2020-09-01 19:47:35-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276903910309274017,002769039,2020-09-01 19:42:08-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602272557684319170483,022725576,2020-09-01 13:44:48-0600,893,84199,Phase 2a - Destination MMP Processing,,
0027120014602243373595490082222,022433735,2020-09-01 13:22:24-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602195317819143361314,021953178,2020-09-01 23:42:08-0400,007,19176,Phase 0 - Origin Processing Cancellation of Postage,,
0027020014600276927830152426410,002769278,2020-09-01 19:41:49-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276913720112460620,002769137,2020-09-01 19:41:57-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276927530087213255,002769275,2020-09-01 19:41:50-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276976695111282122,002769766,2020-09-01 19:41:03-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276063348730130205,002760633,2020-09-01 19:46:23-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602259816472544900704,022598164,2020-09-01 19:42:58-0500,896,72231,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276900207059704528,002769002,2020-09-01 19:42:13-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602161115530126452050,021611155,2020-09-01 18:58:24-0400,484,30304,Phase 2b - Destination SCF Processing,,
0027020014600276904911725202002,002769049,2020-09-01 19:42:07-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276947560002184225,002769475,2020-09-01 19:45:23-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276913920136611845,002769139,2020-09-01 19:41:56-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276907115146100125,002769071,2020-09-01 19:42:04-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602181066901247223986,021810669,2020-09-01 19:07:05-0400,894,06101,Phase 2b - Destination SCF Processing,2020-09-04,
0027020014600276929332233591531,002769293,2020-09-01 19:41:34-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602207174433312699877,022071744,2020-09-01 16:38:39-0400,893,33152,Phase 2a - Destination MMP Processing,2020-09-03,
0027120014602249835195355866204,022498351,2020-09-01 19:30:32-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602231904080111286309,022319040,2020-09-01 19:09:02-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602231907480111444146,022319074,2020-09-01 19:08:58-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027020014600276118191342115209,002761181,2020-09-01 19:43:07-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276916021015560857,002769160,2020-09-01 19:41:48-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276943448230140906,002769434,2020-09-01 19:45:29-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602250272195321958652,022502721,2020-09-01 16:34:35-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276975094131125602,002769750,2020-09-01 19:41:05-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276938239157861449,002769382,2020-09-01 19:45:08-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276945955939884394,002769459,2020-09-01 19:45:25-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602272556184317961018,022725561,2020-09-01 13:44:50-0600,893,84199,Phase 2a - Destination MMP Processing,,
0027120014602167638195635002121,021676381,2020-09-01 17:37:59-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602231932780120406405,022319327,2020-09-01 19:09:43-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027020014600276635222202160626,002766352,2020-09-01 19:42:38-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276941645459142420,002769416,2020-09-01 19:45:04-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602181121406053202540,021811214,2020-09-01 19:07:24-0400,894,06101,Phase 2b - Destination SCF Processing,2020-09-04,
0027020014600276951563124148664,002769515,2020-09-01 19:45:19-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275924398391672102,002759243,2020-09-01 19:49:23-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276137993924940460,002761379,2020-09-01 19:43:48-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276908417044850959,002769084,2020-09-01 19:42:03-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602250269395318041414,022502693,2020-09-01 17:20:24-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276929634428725591,002769296,2020-09-01 19:41:34-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276620314304254738,002766203,2020-09-01 19:42:55-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276936437027517608,002769364,2020-09-01 19:41:37-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276684279922221308,002766842,2020-09-01 19:43:52-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276975294903457490,002769752,2020-09-01 19:41:04-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276946755436130321,002769467,2020-09-01 19:45:24-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276921925703180604,002769219,2020-09-01 19:41:41-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276974493536463670,002769744,2020-09-01 19:41:05-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275902891711197429,002759028,2020-09-01 19:48:55-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276905011725130517,002769050,2020-09-01 19:42:07-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276909017501116601,002769090,2020-09-01 19:42:02-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276970892056223220,002769708,2020-09-01 19:41:09-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276934033993484042,002769340,2020-09-01 19:41:40-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276921323509124716,002769213,2020-09-01 19:41:42-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276942046032716612,002769420,2020-09-01 19:45:04-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276945355125396602,002769453,2020-09-01 19:45:26-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014600201303262711618705,002013032,2020-09-01 16:48:00-0500,481,47711,Phase 1a - Origin Primary Processing,,
0027120014602147567521155943917,021475675,2020-09-01 19:26:55-0400,893,21090,Phase 2a - Destination MMP Processing,,
0027020014600275758820170295607,002757588,2020-09-01 19:50:23-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602110684198404532023,021106841,2020-09-01 17:26:38-0700,481,98168,Phase 1a - Origin Primary Processing,,
0027020014600276169706051315002,002761697,2020-09-01 19:31:14-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276940945069136338,002769409,2020-09-01 19:45:05-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276054143213339612,002760541,2020-09-01 19:50:48-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602177009701876187503,021770097,2020-09-01 23:37:27-0400,007,02205,Phase 0 - Origin Processing Cancellation of Postage,,
0027120014602231978280209150430,022319782,2020-09-01 18:57:13-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027020014600276405229572500905,002764052,2020-09-01 19:32:23-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602217449848169860718,022174498,2020-09-01 22:22:05-0400,896,48233,Phase 3a - Destination Secondary Processing,2020-09-02,2020-09-02
0027120014602206994633161213960,022069946,2020-09-01 16:39:08-0400,893,33152,Phase 2a - Destination MMP Processing,2020-09-03,
0027120014602243324595404165312,022433245,2020-09-01 13:15:14-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027020014600276846243147914340,002768462,2020-09-01 19:31:39-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275746117050530315,002757461,2020-09-01 19:50:37-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602133290533702491967,021332905,2020-09-01 23:31:56-0400,896,34260,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602243122094041162942,022431220,2020-09-01 13:16:13-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602086249836310656959,020862498,2020-09-01 19:23:33-0500,891,36119,Phase 1a - Origin Primary Processing,,
0027120014602126160249221265129,021261602,2020-09-01 16:51:21-0500,481,47711,Phase 1a - Origin Primary Processing,,
0027120014602220336555803132373,022203365,2020-09-01 21:17:09-0500,891,55121,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276056044102563818,002760560,2020-09-01 19:50:46-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602243114494040401938,022431144,2020-09-01 14:24:24-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027020014600276616006897461150,002766160,2020-09-01 19:41:01-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602091551795712026666,020915517,2020-09-01 17:47:40-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602243128894043494218,022431288,2020-09-01 13:18:12-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602208115634613270111,022081156,2020-09-01 23:37:14-0400,481,33630,Phase 1a - Origin Primary Processing,,
0027020014600276109185268161878,002761091,2020-09-01 19:43:31-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602257424231021105007,022574242,2020-09-01 21:08:01-0400,896,31213,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602141643484105382772,021416434,2020-09-01 23:30:08-0400,481,40231,Phase 1a - Origin Primary Processing,,
0027020014600275917295076331825,002759172,2020-09-01 19:49:16-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602271789781521249623,022717897,2020-09-01 18:38:15-0600,481,81505,Phase 1a - Origin Primary Processing,,
0027120014602243178494104041818,022431784,2020-09-01 13:13:52-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602102780133771168090,021027801,2020-09-01 23:29:35-0400,481,33630,Phase 1a - Origin Primary Processing,,
0027120014602177986102478431454,021779861,2020-09-01 23:38:42-0400,007,02205,Phase 0 - Origin Processing Cancellation of Postage,,
0027120014602232271181212820607,022322711,2020-09-01 18:48:06-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
